Title,Type_ID,Genre_ID,Year,IMDB_Score,Netflix_Original,Main_Genre,Mapped_Genre_ID,Mapped_Type_ID
"""Magic Medicine""",movie,"Adventure, Comedy, Drama",2018,5.7,False,Adventure,8,0.0
"""Dinner""",movie,"Comedy, Family, Fantasy",2018,6.1,False,Comedy,23,0.0
"""Como si fuera la primera vez""",movie,"Comedy, Romance",2019,3.9,False,Comedy,23,0.0
"""Cine Holliúdy 2: A Chibata Sideral""",movie,Comedy,2018,5.6,False,Comedy,23,0.0
"""My Best Friend's Wedding""",movie,Documentary,2008,6.4,False,Documentary,34,0.0
"""The Holiday Calendar""",movie,Drama,2019,7.8,False,Drama,35,0.0
"""The Waiter""",movie,Comedy,2018,5.8,False,Comedy,23,0.0
"""Immenhof - Das Abenteuer eines Sommers""",movie,Comedy,2018,7.0,False,Comedy,23,0.0
"""Fatuma""",movie,Comedy,2019,7.1,False,Comedy,23,0.0
"""Brahms: The Boy II""",movie,"Biography, Drama, Thriller",2019,6.0,False,Biography,16,0.0
"""The Invocation of Enver Simaku""",movie,"Action, Comedy, Horror",2019,6.9,False,Action,1,0.0
"""Svaha: The Sixth Finger""",movie,"Comedy, Crime",2019,7.1,False,Comedy,23,0.0
"""Emma.""",movie,"Drama, Musical",2021,6.1,False,Drama,35,0.0
"""Three Thousand Years of Longing""",movie,"Crime, Drama, Thriller",2021,6.3,False,Crime,29,0.0
"""Polis Evo 2""",movie,"Crime, Drama, Mystery",2020,6.8,False,Crime,29,0.0
"""The Princess Switch""",movie,"Biography, Documentary, Sport",2018,7.6,False,Biography,16,0.0
"""The Trial of the Chicago 7""",movie,"Animation, Crime, Drama",2018,5.9,False,Animation,12,0.0
"""Coborâm la prima""",movie,"Crime, Documentary, Music",2019,7.2,False,Crime,29,0.0
"""The Plagues of Breslau""",movie,"Crime, Drama, Mystery",2020,6.2,False,Crime,29,0.0
"""Hakkunde""",movie,"Comedy, Horror",2020,5.7,False,Comedy,23,0.0
"""John Leguizamo's Latin History for Morons""",movie,"Action, Drama, Thriller",2019,6.3,False,Action,1,0.0
"""Last Looks""",movie,Comedy,2019,4.8,False,Comedy,23,0.0
"""Mainstream""",movie,"Action, Adventure, Animation",2019,7.5,False,Action,1,0.0
"""Make Me a Match""",movie,"Drama, Mystery, Thriller",2019,6.5,False,Drama,35,0.0
"""Revenger""",movie,"Animation, Drama, Fantasy",2019,7.5,False,Animation,12,0.0
"""Take Point""",movie,"Action, Crime",2019,5.9,False,Action,1,0.0
"""Ride""",movie,"Drama, History, Romance",2020,6.5,False,Drama,35,0.0
"""Operasi X""",movie,"Action, Thriller, War",2018,6.7,False,Action,1,0.0
"""All Is True""",movie,"Action, Adventure, Crime",2021,5.4,False,Action,1,0.0
"""Still Human""",movie,"Mystery, Thriller",1988,4.6,False,Mystery,64,0.0
"""Trevor Noah: Son of Patricia""",movie,"Comedy, Crime",2019,6.7,False,Comedy,23,0.0
"""Tiffany Haddish: Black Mitzvah""",movie,"Drama, Family, Short",2017,5.8,False,Drama,35,0.0
"""The Color Purple""",movie,"Drama, Romance",2019,5.1,False,Drama,35,0.0
"""Utopía, La Película""",movie,"Comedy, Family",2018,6.9,False,Comedy,23,0.0
"""Lovefucked""",movie,"Biography, Drama",2019,6.4,False,Biography,16,0.0
"""Éternel conflit""",movie,"Crime, Mystery, Thriller",2022,5.6,False,Crime,29,0.0
"""Anderswo. Allein in Afrika""",movie,"Drama, History",2019,6.6,False,Drama,35,0.0
"""Elf Pets: Santa's St. Bernards Save Christmas""",movie,Biography,2019,6.7,False,Biography,16,0.0
"""Stowaway""",movie,"Drama, Fantasy, Mystery",2018,7.1,False,Drama,35,0.0
"""Hamid""",movie,"Drama, Romance",2018,5.0,False,Drama,35,0.0
"""Alcatraz""",movie,Drama,2018,7.0,False,Drama,35,0.0
"""Fisherman's Friends""",movie,"Comedy, Romance",2019,3.5,False,Comedy,23,0.0
"""The Green Knight""",movie,"Comedy, Crime, Drama",2018,6.2,False,Comedy,23,0.0
"""The Big Day""",movie,"Comedy, Drama, Fantasy",2019,6.9,False,Comedy,23,0.0
"""Minamata""",movie,"Adventure, Family",2019,5.0,False,Adventure,8,0.0
"""The Willoughbys""",movie,"Action, Adventure",1991,4.8,False,Action,1,0.0
"""Over the Moon""",movie,"Comedy, Drama, Romance",2019,6.3,False,Comedy,23,0.0
"""My Father's Dragon""",movie,Comedy,2019,4.8,False,Comedy,23,0.0
"""Skylines""",movie,"Crime, Drama",2018,6.2,False,Crime,29,0.0
"""Le plus joli péché du monde""",movie,"Adventure, Animation, Comedy",2019,5.8,False,Adventure,8,0.0
"""Grand Isle""",movie,"Drama, Romance",2019,7.1,False,Drama,35,0.0
"""Adhugo""",movie,"Crime, Drama, Mystery",2019,7.4,False,Crime,29,0.0
"""Arkansas""",movie,"Comedy, Drama",1991,4.7,False,Comedy,23,0.0
"""Rattlesnake""",movie,"Drama, Romance",2018,6.5,False,Drama,35,0.0
"""The Dude in Me""",movie,"Comedy, Romance",2018,3.6,False,Comedy,23,0.0
"""Achoura""",movie,"Crime, Drama, Thriller",2019,7.3,False,Crime,29,0.0
"""Legione straniera""",movie,Drama,2019,6.4,False,Drama,35,0.0
"""Ani... Dr. Kashinath Ghanekar""",movie,Drama,2019,7.4,False,Drama,35,0.0
"""Saving Christmas""",movie,"Adventure, Western",2019,5.7,False,Adventure,8,0.0
"""Out of Many, One""",movie,"Comedy, Romance",2019,6.7,False,Comedy,23,0.0
"""Yolki 7""",movie,Documentary,2018,7.0,False,Documentary,34,0.0
"""Kevin Bridges: The Brand New Tour - Live""",movie,Documentary,2019,7.7,False,Documentary,34,0.0
"""Rust Creek""",movie,"Crime, Drama",2019,6.1,False,Crime,29,0.0
"""Loudon Wainwright III: Surviving Twin""",movie,Drama,2018,5.6,False,Drama,35,0.0
"""The Ash Lad: In Search of the Golden Castle""",movie,"Comedy, Romance",2019,5.4,False,Comedy,23,0.0
"""Swoon""",movie,"Drama, Horror, Mystery",2020,5.8,False,Drama,35,0.0
"""The Perfect Find""",movie,"Crime, Drama",2019,6.7,False,Crime,29,0.0
"""Through Night and Day""",movie,"Comedy, Drama",2019,5.6,False,Comedy,23,0.0
"""Checker Tobi und das Geheimnis unseres Planeten""",movie,"Crime, Drama",2019,6.2,False,Crime,29,0.0
"""The Spider's Web: Britain's Second Empire""",movie,Drama,2018,7.2,False,Drama,35,0.0
"""Kafalar Karisik""",movie,Drama,2019,7.3,False,Drama,35,0.0
"""A Most Annoying Island""",movie,"Comedy, Drama, History",2019,6.4,False,Comedy,23,0.0
"""Try""",movie,"Horror, Mystery",2020,5.7,False,Horror,50,0.0
"""Fukushima 50""",movie,"Action, Horror, Thriller",2019,6.3,False,Action,1,0.0
"""Damascena""",movie,Drama,2019,6.7,False,Drama,35,0.0
"""Sara Baras, All Her Voices""",movie,"Action, Thriller",2019,4.6,False,Action,1,0.0
"""Liam dan Laila""",movie,"Drama, Horror, Thriller",2019,3.2,False,Drama,35,0.0
"""Springsteen on Broadway""",movie,"Action, Crime, Drama",2020,6.3,False,Action,1,0.0
"""Angela's Christmas""",movie,"Action, Comedy, Crime",2019,6.2,False,Action,1,0.0
"""Natale a 5 stelle""",movie,"Comedy, Drama",2018,5.5,False,Comedy,23,0.0
"""Transfert""",movie,"Action, Animation, Family",2019,5.7,False,Action,1,0.0
"""The Limit Of""",movie,Drama,2019,5.9,False,Drama,35,0.0
"""The Snow Queen 4: Mirrorlands""",movie,"Comedy, Family",2019,6.7,False,Comedy,23,0.0
"""Kakegurui""",movie,"Animation, Drama, Fantasy",2019,8.2,False,Animation,12,0.0
"""¡Asu Mare! 3""",movie,Comedy,2019,7.0,False,Comedy,23,0.0
"""Marriage Palace""",movie,Comedy,2019,5.3,False,Comedy,23,0.0
"""Minha Vida em Marte""",movie,"Action, Comedy",2020,5.6,False,Action,1,0.0
"""Where Did Tom Go?""",movie,Comedy,2018,6.5,False,Comedy,23,0.0
"""Private Screening""",movie,"Drama, Thriller",2020,5.9,False,Drama,35,0.0
"""The Secret Mission""",movie,"Horror, Mystery, Thriller",2019,6.6,False,Horror,50,0.0
"""Thi Baan The Series 2.2""",movie,Drama,2020,5.2,False,Drama,35,0.0
"""Ang pangarap kong holdap""",movie,"Comedy, Drama",2019,6.5,False,Comedy,23,0.0
"""Struggle: The Life and Lost Art of Szukalski""",movie,"Comedy, Romance",2018,5.4,False,Comedy,23,0.0
"""Kavacham""",movie,"Action, Adventure, Thriller",2020,5.3,False,Action,1,0.0
"""Hushaaru""",movie,"Action, Adventure, Fantasy",2023,5.6,False,Action,1,0.0
"""Fireplace for Your Home: Crackling Fireplace""",movie,"Biography, Comedy, Drama",2019,8.0,False,Biography,16,0.0
"""Knock Down the House""",movie,"Action, Comedy, Crime",1987,6.8,False,Action,1,0.0
"""The Game Paradise!""",movie,Drama,2019,6.2,False,Drama,35,0.0
"""The Tomorrow Man""",movie,"Drama, Fantasy, Horror",2019,5.4,False,Drama,35,0.0
"""To All the Boys: P.S. I Still Love You""",movie,"Biography, Drama, History",2019,6.7,False,Biography,16,0.0
"""The Tag Along: Devil Fish""",movie,Comedy,2018,7.6,False,Comedy,23,0.0
"""The Branch""",movie,"Action, Adventure, Animation",2019,7.0,False,Action,1,0.0
"""American Factory""",movie,Comedy,2019,6.3,False,Comedy,23,0.0
"""Blue Beetle""",movie,"Adventure, Animation, Drama",2020,8.0,False,Adventure,8,0.0
"""Locked on You""",movie,"Action, Drama, History",2019,6.4,False,Action,1,0.0
"""The United States vs. Billie Holiday""",movie,Comedy,2020,5.4,False,Comedy,23,0.0
"""Fit in with the App""",movie,"Comedy, Drama",2019,6.2,False,Comedy,23,0.0
"""Sommore: A Queen with No Spades""",movie,"Comedy, Documentary",2019,7.2,False,Comedy,23,0.0
"""Cemara's Family""",movie,Comedy,2019,7.3,False,Comedy,23,0.0
"""The Edge of Democracy""",movie,Comedy,2019,7.3,False,Comedy,23,0.0
"""The Great Hack""",movie,Comedy,2019,5.7,False,Comedy,23,0.0
"""Mujrim""",movie,Comedy,2019,5.4,False,Comedy,23,0.0
"""Faut s'les faire!... Ces légionnaires""",movie,"Action, Fantasy",2018,6.4,False,Action,1,0.0
"""The Man Standing Next""",movie,"Comedy, Sci-Fi",2019,5.7,False,Comedy,23,0.0
"""Happy New Year""",movie,"Action, Crime, Thriller",2021,6.1,False,Action,1,0.0
"""Click & Collect""",movie,"Drama, Romance",2021,6.2,False,Drama,35,0.0
"""A Fistful of Lead""",movie,"Comedy, Crime",2020,4.0,False,Comedy,23,0.0
"""Meu Tricolor de Aço""",movie,"Comedy, Drama, Sport",2019,6.1,False,Comedy,23,0.0
"""Russell Brand: Re: Birth""",movie,"Crime, Drama, Thriller",2019,6.0,False,Crime,29,0.0
"""Melancholic""",movie,Comedy,2019,5.6,False,Comedy,23,0.0
"""Kabaneri of the Iron Fortress: The Battle of Unato""",movie,Comedy,2019,4.8,False,Comedy,23,0.0
"""11 ditey z Morshyna""",movie,"Crime, Drama, Thriller",2019,6.6,False,Crime,29,0.0
"""Super Monsters and the Wish Star""",movie,"Crime, Drama",2019,6.5,False,Crime,29,0.0
"""Free Rein: The Twelve Neighs of Christmas""",movie,"Biography, Documentary, History",2019,7.5,False,Biography,16,0.0
"""The Magic Quill""",movie,"Action, Crime, Thriller",2019,5.8,False,Action,1,0.0
"""Kölcsönlakás""",movie,"Comedy, Drama, History",2020,7.1,False,Comedy,23,0.0
"""Until Judge Do Us Part""",movie,"Comedy, Family",2019,6.1,False,Comedy,23,0.0
"""The Saint Steps in... to Television""",movie,Comedy,2019,5.7,False,Comedy,23,0.0
"""System Crasher""",movie,"Comedy, Drama",2019,6.2,False,Comedy,23,0.0
"""December tale or S.Mykolay's Adventures""",movie,"Drama, Horror, Thriller",2019,4.7,False,Drama,35,0.0
"""Vir Das: Losing It""",movie,"Comedy, Sport",2019,6.2,False,Comedy,23,0.0
"""Sebastian Maniscalco: Stay Hungry""",movie,"Action, Adventure, Animation",2019,6.8,False,Action,1,0.0
"""No Longer Human""",movie,"Crime, Drama, Mystery",2019,5.5,False,Crime,29,0.0
"""Ready or Not""",movie,"Crime, Drama",2019,6.7,False,Crime,29,0.0
"""Extreme Job""",movie,"Crime, Drama, Sci-Fi",2020,6.5,False,Crime,29,0.0
"""Dear Evan Hansen""",movie,"Biography, History",2019,4.9,False,Biography,16,0.0
"""The Guilty""",movie,"Crime, Mystery, Sci-Fi",2020,7.1,False,Crime,29,0.0
"""The Dry""",movie,Comedy,2020,6.1,False,Comedy,23,0.0
"""Katie""",movie,Drama,2019,6.2,False,Drama,35,0.0
"""G Affairs""",movie,"Action, Crime, Thriller",2019,6.1,False,Action,1,0.0
"""Fyre""",movie,"Drama, Music",2021,5.9,False,Drama,35,0.0
"""Lost Girls""",movie,"Drama, Mystery, Thriller",2019,6.1,False,Drama,35,0.0
"""Vampires vs. the Bronx""",movie,"Drama, Horror, Thriller",2020,6.4,False,Drama,35,0.0
"""Furie""",movie,Documentary,2019,6.3,False,Documentary,34,0.0
"""Swingers 2""",movie,Documentary,2019,7.2,False,Documentary,34,0.0
"""One Piece: Stampede""",movie,"Comedy, Family, Fantasy",2019,5.5,False,Comedy,23,0.0
"""Fractured""",movie,"Action, Comedy, Family",2019,5.1,False,Action,1,0.0
"""Weathering with You""",movie,"Documentary, History",2019,7.1,False,Documentary,34,0.0
"""Hit-and-Run Squad""",movie,"Drama, Romance",2019,6.4,False,Drama,35,0.0
"""Ammonite""",movie,Romance,2019,7.4,False,Romance,73,0.0
"""Wolf""",movie,"Adventure, Biography, Western",2019,4.6,False,Adventure,8,0.0
"""Snake Eyes""",movie,"Comedy, Romance",2019,5.9,False,Comedy,23,0.0
"""Preuve d'amour""",movie,"Biography, Documentary, History",2018,7.0,False,Biography,16,0.0
"""Polvo""",movie,"Comedy, Drama",2019,7.1,False,Comedy,23,0.0
"""Aya""",movie,"Comedy, Family",2018,4.2,False,Comedy,23,0.0
"""The Lady Improper""",movie,"Mystery, Thriller",2019,5.6,False,Mystery,64,0.0
"""A Christmas Moose Miracle""",movie,"Drama, Horror, Mystery",2021,7.0,False,Drama,35,0.0
"""Minha Fama de Mau""",movie,Documentary,2018,7.4,False,Documentary,34,0.0
"""CBI 5: The Brain""",movie,"Adventure, Drama, Family",2020,7.1,False,Adventure,8,0.0
"""Forbidden Dream""",movie,Drama,2022,7.3,False,Drama,35,0.0
"""Io sono Mia""",movie,"Documentary, Drama, War",2017,7.9,False,Documentary,34,0.0
"""Black Mirror: Bandersnatch""",movie,"Adventure, Animation, Family",2019,7.6,False,Adventure,8,0.0
"""Ascharyachakit!""",movie,Documentary,2018,6.4,False,Documentary,34,0.0
"""I nostri figli""",movie,"Biography, History, War",2019,7.2,False,Biography,16,0.0
"""Miszmasz czyli Kogel Mogel 3""",movie,"Drama, Romance",2019,7.0,False,Drama,35,0.0
"""Eine schöne Bescherung""",movie,"Action, Drama, History",2019,5.2,False,Action,1,0.0
"""Love at Second Sight""",movie,"Biography, Documentary, Music",2019,6.5,False,Biography,16,0.0
"""The Three Exclamation Marks""",movie,Drama,2022,6.3,False,Drama,35,0.0
"""Shikari: The Hunter""",movie,"Drama, Romance",2019,6.5,False,Drama,35,0.0
"""Rosebud""",movie,"Action, Thriller",2019,6.4,False,Action,1,0.0
"""You Can't Kiss the Bride""",movie,"Drama, Romance",2019,6.9,False,Drama,35,0.0
"""King of Boys""",movie,"Adventure, Animation, Comedy",2018,5.4,False,Adventure,8,0.0
"""Trouble""",movie,"Comedy, Drama, Sport",2019,6.0,False,Comedy,23,0.0
"""Tune in for Love""",movie,Documentary,2019,8.5,False,Documentary,34,0.0
"""Innocent Witness""",movie,Documentary,2019,5.5,False,Documentary,34,0.0
"""Rue du Bac""",movie,"Comedy, Drama, Short",2019,6.4,False,Comedy,23,0.0
"""One Great Love""",movie,"Action, Drama, Thriller",2021,6.0,False,Action,1,0.0
"""Pech to nie grzech""",movie,"Action, Fantasy, Romance",2019,5.7,False,Action,1,0.0
"""The Collini Case""",movie,Comedy,2021,6.5,False,Comedy,23,0.0
"""Dafne""",movie,"Mystery, Romance, Sci-Fi",2021,5.9,False,Mystery,64,0.0
"""37 Seconds""",movie,"Drama, Thriller",2010,6.4,False,Drama,35,0.0
"""Flatland""",movie,"Drama, Thriller",2019,6.2,False,Drama,35,0.0
"""Sakaling maging tayo""",movie,"Action, Adventure, Comedy",2019,5.2,False,Action,1,0.0
"""H Is for Harry""",movie,"Biography, Documentary, History",2019,6.7,False,Biography,16,0.0
"""Last Breath""",movie,"Action, Adventure, Comedy",2019,7.0,False,Action,1,0.0
"""Money""",movie,"Adventure, Animation, Comedy",2019,8.1,False,Adventure,8,0.0
"""Subira""",movie,Drama,2018,7.3,False,Drama,35,0.0
"""Planeta Singli 3""",movie,Documentary,2019,6.4,False,Documentary,34,0.0
"""Come Play""",movie,"Animation, Drama, Music",2020,6.8,False,Animation,12,0.0
"""Chicuarotes""",movie,Comedy,2020,6.0,False,Comedy,23,0.0
"""The Last Laugh""",movie,Documentary,2019,7.0,False,Documentary,34,0.0
"""The Ruthless""",movie,"Comedy, Drama, Music",2019,6.8,False,Comedy,23,0.0
"""Nathicharami""",movie,"Action, Adventure, Drama",2022,7.8,False,Action,1,0.0
"""The Juror""",movie,Comedy,2019,5.6,False,Comedy,23,0.0
"""Jesters: The Game Changers""",movie,Drama,2020,7.7,False,Drama,35,0.0
"""The Closet""",movie,"Drama, Sport",2018,6.8,False,Drama,35,0.0
"""The Divine Fury""",movie,"Drama, Thriller",2021,6.2,False,Drama,35,0.0
"""Another Child""",movie,Action,2019,6.4,False,Action,1,0.0
"""Paradise Beach""",movie,Comedy,2019,6.8,False,Comedy,23,0.0
"""Lucero""",movie,"Action, Adventure, Drama",2020,6.8,False,Action,1,0.0
"""Time to Hunt""",movie,Comedy,2019,5.2,False,Comedy,23,0.0
"""Miss & Mrs. Cops""",movie,"Crime, Drama, Mystery",2019,7.7,False,Crime,29,0.0
"""Nevermind""",movie,"Action, Sci-Fi, Thriller",2019,6.2,False,Action,1,0.0
"""Pokémon: Mewtwo Strikes Back - Evolution""",movie,"Action, Adventure, Drama",2021,6.5,False,Action,1,0.0
"""After Met You""",movie,Drama,2021,7.5,False,Drama,35,0.0
"""Lagi-Lagi Ateng""",movie,"Action, Horror, Thriller",2020,5.5,False,Action,1,0.0
"""Rascal Does Not Dream of a Dreaming Girl""",movie,"Action, Comedy, Drama",2023,6.6,False,Action,1,0.0
"""Exit""",movie,"Biography, Drama, Sport",2019,6.4,False,Biography,16,0.0
"""Born Beautiful""",movie,Biography,2019,7.7,False,Biography,16,0.0
"""Mr. Zoo: The Missing VIP""",movie,Drama,2019,6.0,False,Drama,35,0.0
"""Moms at War""",movie,Drama,2018,4.6,False,Drama,35,0.0
"""Don't Tell a Soul""",movie,Thriller,2020,6.8,False,Thriller,103,0.0
"""Impetigore""",movie,"Action, Crime, Thriller",2019,7.0,False,Action,1,0.0
"""Asphalt Goddess""",movie,"Drama, Mystery",2020,5.9,False,Drama,35,0.0
"""Too Handsome to Handle""",movie,"Drama, War",2020,7.4,False,Drama,35,0.0
"""Love, Again""",movie,"Action, Comedy, Crime",2020,6.2,False,Action,1,0.0
"""Seized""",movie,"Adventure, Comedy, Thriller",2021,4.5,False,Adventure,8,0.0
"""Aquaman and the Lost Kingdom""",movie,"Comedy, Drama",2018,6.4,False,Comedy,23,0.0
"""Bhai - Vyakti Ki Valli""",movie,Drama,1989,5.1,False,Drama,35,0.0
"""No Rules Rules""",movie,"Adventure, Drama, War",2020,6.5,False,Adventure,8,0.0
"""Masuk Kena Keluar Kena""",movie,Drama,2018,5.1,False,Drama,35,0.0
"""I Can Hold It Long""",movie,Comedy,2019,5.5,False,Comedy,23,0.0
"""Sabar Dulu Dong...!""",movie,Drama,2018,6.3,False,Drama,35,0.0
"""Front OK, Behind OK""",movie,"Crime, Drama, Mystery",2020,7.5,False,Crime,29,0.0
"""Up OK, Down OK""",movie,"Crime, Drama",2019,6.6,False,Crime,29,0.0
"""I Know You Want It""",movie,Drama,2018,5.9,False,Drama,35,0.0
"""The Way I Love You""",movie,"Drama, Sport",2018,6.1,False,Drama,35,0.0
"""The 3rd Eye 2""",movie,"Action, Drama, History",2019,5.9,False,Action,1,0.0
"""The Reformer. Zwingli: A Life's Portrait.""",movie,Comedy,2019,4.5,False,Comedy,23,0.0
"""Kaya Yanar: Reiz der Schweiz""",movie,"Comedy, Romance",2020,5.8,False,Comedy,23,0.0
"""White Snake""",movie,"Action, Adventure, Crime",2019,5.3,False,Action,1,0.0
"""Love Machine""",movie,"Comedy, Romance",2019,7.2,False,Comedy,23,0.0
"""Made in Abyss: Dawn of the Deep Soul""",movie,"Adventure, Comedy, Horror",2019,5.9,False,Adventure,8,0.0
"""The Battle: Roar to Victory""",movie,Drama,2019,5.2,False,Drama,35,0.0
"""The Golden Holiday""",movie,Drama,2020,5.3,False,Drama,35,0.0
"""Man of Men""",movie,"Crime, Drama",2019,6.0,False,Crime,29,0.0
"""Hidden Treasures in the Mountain""",movie,Drama,2019,7.3,False,Drama,35,0.0
"""Ray Romano: Right Here, Around the Corner""",movie,"Drama, Thriller",2019,6.7,False,Drama,35,0.0
"""Gabriel ""Fluffy"" Iglesias: One Show Fits All""",movie,Documentary,2019,7.2,False,Documentary,34,0.0
"""Wanda Sykes: Not Normal""",movie,"Comedy, Drama, Family",2019,5.2,False,Comedy,23,0.0
"""Ken Jeong: You Complete Me, Ho""",movie,"Comedy, Romance",2020,5.7,False,Comedy,23,0.0
"""Miranda Sings Live... Your Welcome""",movie,"Action, Comedy, Horror",2021,4.1,False,Action,1,0.0
"""Khun Pan 2""",movie,Horror,2019,4.3,False,Horror,50,0.0
"""Crazy Alien""",movie,"Drama, Music, Romance",2018,5.4,False,Drama,35,0.0
"""Gunpowder Milkshake""",movie,Drama,2019,6.4,False,Drama,35,0.0
"""The Story of My Wife""",movie,"Comedy, Drama, Sport",2018,4.8,False,Comedy,23,0.0
"""Se upp för Jönssonligan""",movie,"Comedy, Romance, Sport",2019,5.4,False,Comedy,23,0.0
"""Poms""",movie,"Biography, Drama, History",2021,7.4,False,Biography,16,0.0
"""Tazza: One-Eyed Jack""",movie,"Drama, Romance",2019,7.7,False,Drama,35,0.0
"""I Can Quit Whenever I Want""",movie,Horror,2019,5.5,False,Horror,50,0.0
"""The Little Switzerland""",movie,"Comedy, Drama",2021,6.7,False,Comedy,23,0.0
"""Eye for an Eye""",movie,"Drama, Romance",2019,7.3,False,Drama,35,0.0
"""Piranhas""",movie,"Adventure, Comedy",2019,6.5,False,Adventure,8,0.0
"""Rolling Thunder Revue""",movie,"Comedy, Drama, Horror",2019,6.6,False,Comedy,23,0.0
"""The Big Shot""",movie,"Crime, Drama",2017,4.8,False,Crime,29,0.0
"""One Second""",movie,"Drama, Romance",2019,7.0,False,Drama,35,0.0
"""When Mom Is Away""",movie,"Comedy, Drama",2019,5.9,False,Comedy,23,0.0
"""Modalità Aereo""",movie,"Comedy, Drama",2019,6.5,False,Comedy,23,0.0
"""The New King of Comedy""",movie,"Adventure, Family",1980,6.0,False,Adventure,8,0.0
"""Stray""",movie,Comedy,2019,6.1,False,Comedy,23,0.0
"""Pegasus""",movie,"Animation, Documentary",2018,7.0,False,Animation,12,0.0
"""Doraemon: Nobita's Chronicle of the Moon Exploration""",movie,Drama,2019,7.8,False,Drama,35,0.0
"""Integrity""",movie,"Comedy, Romance",2019,6.4,False,Comedy,23,0.0
"""The Wild Goose Lake""",movie,"Action, Adventure, Horror",2021,5.7,False,Action,1,0.0
"""New Order""",movie,"Adventure, Comedy, Family",2021,5.9,False,Adventure,8,0.0
"""The Marshal""",movie,"Drama, Sci-Fi",2021,6.6,False,Drama,35,0.0
